concept_id,concept_code,concept_name,vocabulary_id
4309400,422833009,Adenoid cystic carcinoma of salivary gland,SNOMED
4307266,423189008,Adenoid cystic carcinoma of submandibular gland,SNOMED
4112736,254619006,Adenoid cystic carcinoma of trachea,SNOMED
4111932,254711000,Adenoid cystic eccrine carcinoma,SNOMED
4307552,422470007,Adenolymphoma,SNOMED
4294181,385478001,Adenoma malignum,SNOMED
36715929,721719006,Adenoma of ampulla of Vater,SNOMED
40486111,447731000,Adenoma of duodenum,SNOMED
4135215,31470003,Adenosarcoma,SNOMED
35622692,764847000,Adenosarcoma of cervix uteri,SNOMED
35623401,765740002,Adenosarcoma of corpus uteri,SNOMED
40492386,447390000,Adenosarcoma of uterus,SNOMED
4116081,254888007,Adenosquamous carcinoma of cervix,SNOMED
4298029,403902008,Adenosquamous cell carcinoma,SNOMED
4298238,404067008,Adipocytic liposarcoma,SNOMED
4116230,255035007,Adrenal carcinoma,SNOMED
4288541,396212001,Adrenal gland involved by direct invasion of renal tumor,SNOMED
4245720,396213006,Adrenal gland involved by metastasis from renal tumor,SNOMED
4288086,397324002,Adrenal gland uninvolved by renal tumor,SNOMED
4085559,281562007,Adrenal neuroblastoma,SNOMED
4094550,188729005,Adult T-cell leukemia,SNOMED
4003188,110007008,Adult T-cell leukemia/lymphoma,SNOMED
36715966,721762007,Adult T-cell leukemia/lymphoma of skin,SNOMED
4052327,16107003,Adult rhabdomyoma,SNOMED
4345328,240531002,African Burkitt's lymphoma,SNOMED
4297355,404136008,Aggressive NK-cell leukemia involving skin,SNOMED
4264204,47284001,Aggressive fibromatosis,SNOMED
4215390,397008008,Aggressive lymphadenopathic mastocytosis with eosinophilia,SNOMED
36717161,721310007,Aggressive natural killer-cell leukemia,SNOMED
4121332,302856006,Aleukemic leukemia,SNOMED
4138466,426217000,Aleukemic leukemia in remission,SNOMED
4094549,188728002,Aleukemic lymphoid leukemia,SNOMED
4142254,426248008,Aleukemic lymphoid leukemia in remission,SNOMED
36674687,770402000,Aleukemic mast cell leukemia,SNOMED
4094553,188748009,Aleukemic monocytic leukemia,SNOMED
4097585,188741003,Aleukemic myeloid leukemia,SNOMED
760988,1.27961E+14,Aleukemic myeloid leukemia in relapse,SNOMED
4003835,109982002,Alpha heavy chain disease,SNOMED
4049263,123313007,"Alpha heavy chain disease, enteric form",SNOMED
4095025,25050002,"Alpha heavy chain disease, respiratory form",SNOMED
4298235,404053004,Alveolar rhabdomyosarcoma,SNOMED
4272931,63449009,Alveolar rhabdomyosarcoma,SNOMED
4301648,404056007,Alveolar soft part sarcoma,SNOMED
4339208,88195001,Alveolar soft part sarcoma,SNOMED
4080901,276751004,Amelanotic malignant melanoma of skin,SNOMED
4098563,27092008,Ameloblastic fibrosarcoma,SNOMED
4069657,20380000,Ameloblastic odontosarcoma,SNOMED
4245242,396094006,Ampulla of Vater TNM finding,SNOMED
4295654,385415005,Anal canal TNM finding,SNOMED
4228786,405953006,Anaplasia absent,SNOMED
4216500,80914001,Anaplasia of cervix,SNOMED
4079553,277461004,Anaplastic astrocytoma of brain,SNOMED
37018609,8.2501E+13,Anaplastic astrocytoma of central nervous system,SNOMED
4158253,370987005,Anaplastic astrocytoma of spinal cord,SNOMED
4314458,424151006,Anaplastic glioma of brain,SNOMED
4299149,404134006,Anaplastic large T-cell systemic malignant lymphoma,SNOMED
40488896,448212009,"Anaplastic large cell lymphoma, ALK negative",SNOMED
45766462,703626001,"Anaplastic large cell lymphoma, T/Null cell, primary systemic type",SNOMED
42538056,738770003,Anaplastic lymphoma kinase positive anaplastic large cell lymphoma,SNOMED
4112985,255031003,Anaplastic thyroid carcinoma,SNOMED
4299150,404135007,Angiocentric NK/T-cell malignant lymphoma involving skin,SNOMED
4111027,255102004,Angioendotheliomatosis,SNOMED
4184976,413537009,Angioimmunoblastic T-cell lymphoma,SNOMED
35610166,1090241000000107,Angioimmunoblastic T-cell lymphoma with dysproteinaemia,SNOMED
4250341,73219006,Angiolipoma,SNOMED
4029526,128744003,Angiomatoid fibrous histiocytoma,SNOMED
4029523,128739005,Angiomyofibroblastoma,SNOMED
4063049,19929002,Angiomyolipoma,SNOMED
4004514,110457005,Angiomyoliposarcoma,SNOMED
4336682,86959002,Angiomyoma,SNOMED
40491414,447205003,Angiomyomyelolipoma,SNOMED
4103528,28953002,Angiomyosarcoma,SNOMED
4297200,403977003,Angiosarcoma,SNOMED
40486535,447757002,Angiosarcoma of cheek,SNOMED
4003021,109844006,Angiosarcoma of liver,SNOMED
4111948,254794007,Angiosarcoma of skin,SNOMED
761863,16091171000119106,Angiosarcoma of skin of cheek,SNOMED
4092083,187821001,Angiosarcoma of spleen,SNOMED
4240055,369744005,Annular tumor configuration,SNOMED
4294441,402910001,Anogenital verrucous carcinoma of Buschke-Löwenstein,SNOMED
40487050,447886005,Anorectal adenocarcinoma,SNOMED
4161163,399683009,Anterior margin of tumor located anterior to equator of globe,SNOMED
4270465,399749009,Any T/Any N and M1 (IV): Distant metastasis including presence of malignant cells in pleural fluid or parenchymal hepatic metastasis (TNM category and FIGO stage),SNOMED
4288239,397501008,Any T/any N and M1 (IV): Growth involving one or both ovaries with distant metastasis. (TNM category and FIGO stage),SNOMED
4298128,403949007,Apocrine adenocarcinoma of skin,SNOMED
4308474,423099001,Apocrine hidrocystoma of eyelid,SNOMED
37116841,733850003,Apoplectic leiomyoma,SNOMED
4312003,422989001,"Appendix with tumor involvement, with perforation not at tumor",SNOMED
4295479,403742006,Arsenic-induced skin malignancy,SNOMED
4287938,397210004,Arterial (large vessel) invasion by tumor absent,SNOMED
4264859,397211000,Arterial (large vessel) invasion by tumor indeterminate,SNOMED
4264858,397209009,Arterial (large vessel) invasion by tumor present,SNOMED
42538692,762457009,Astroblastoma of brain,SNOMED
4110884,254938000,Astrocytoma of brain,SNOMED
37016118,1.07581E+14,Astrocytoma of brain stem,SNOMED
37018667,9.9131E+13,Astrocytoma of cerebrum,SNOMED
4112963,254948003,Astrocytoma of spinal cord,SNOMED
4258135,440422002,Asymptomatic multiple myeloma,SNOMED
4294588,384980008,Atelectasis AND/OR obstructive pneumonitis of entire lung associated with direct extension of malignant neoplasm,SNOMED
4079282,277589003,Atypical chronic myeloid leukemia,SNOMED
4096931,26496005,Atypical fibrous histiocytoma,SNOMED
4139554,307341004,Atypical hairy cell leukemia,SNOMED
4021372,116063003,Atypical lipomatous tumor,SNOMED
37109936,723889003,B lymphoblastic leukemia lymphoma with t(9:22) (q34;q11.2); BCR-ABL 1,SNOMED
35610328,1091891000000106,B-cell Hodgkin's lymphoma,SNOMED
4173963,277571004,B-cell acute lymphoblastic leukemia,SNOMED
4082311,277473004,B-cell chronic lymphocytic leukemia,SNOMED
4173824,277474005,B-cell chronic lymphocytic leukemia variant,SNOMED
434592,109979007,B-cell lymphoma,SNOMED
36684807,3.50951E+14,B-cell lymphoma of intra-abdominal lymph nodes,SNOMED
36684809,3.51211E+14,B-cell lymphoma of lymph nodes of multiple sites,SNOMED
36716774,722953004,B-cell lymphoma unclassifiable with features intermediate between Burkitt lymphoma and diffuse large B-cell lymphoma,SNOMED
36716775,722954005,B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma,SNOMED
35610331,1091921000000103,B-cell non-Hodgkin's lymphoma,SNOMED
37312023,788874003,B-cell prolymphocytic leukaemia in remission,SNOMED
4173974,277619001,B-cell prolymphocytic leukemia,SNOMED
4300566,403922007,Balloon cell malignant melanoma,SNOMED
4297669,402524007,Basal cell carcinoma - adamantinoid,SNOMED
4299419,402525008,Basal cell carcinoma - adenoid,SNOMED
4292386,402544001,Basal cell carcinoma - first recurrence,SNOMED
4297670,402526009,Basal cell carcinoma - follicular,SNOMED
4297671,402527000,Basal cell carcinoma - infiltrative,SNOMED
4291146,402528005,Basal cell carcinoma - keratotic,SNOMED
4223497,402529002,Basal cell carcinoma - micronodular,SNOMED
4299427,402547008,Basal cell carcinoma - multiple recurrences,SNOMED
4299423,402536001,Basal cell carcinoma - primary,SNOMED
4292387,402545000,Basal cell carcinoma - second recurrence,SNOMED
4297674,402546004,Basal cell carcinoma - third recurrence,SNOMED
4292382,402516002,Basal cell carcinoma of abdomen,SNOMED
4222265,402500004,Basal cell carcinoma of ala nasi,SNOMED
4291145,402515003,Basal cell carcinoma of anterior chest,SNOMED
4220475,400174005,Basal cell carcinoma of antihelix of ear,SNOMED
4222108,402512000,Basal cell carcinoma of antitragus,SNOMED
4313482,424666005,Basal cell carcinoma of auricle of ear,SNOMED
4307538,423463003,Basal cell carcinoma of back,SNOMED
4292381,402507001,Basal cell carcinoma of cheek,SNOMED
4313634,423535002,Basal cell carcinoma of chest wall,SNOMED
4297665,402508006,Basal cell carcinoma of chin,SNOMED
4222107,402511007,Basal cell carcinoma of conchal bowl of ear,SNOMED
4221981,402498000,Basal cell carcinoma of dorsum of nose,SNOMED
4294416,402820007,Basal cell carcinoma of ear,SNOMED
4220171,399954008,Basal cell carcinoma of earlobe,SNOMED
4308629,423325007,Basal cell carcinoma of external auditory canal,SNOMED
4335883,231832009,Basal cell carcinoma of eyelid,SNOMED
4299417,402519009,Basal cell carcinoma of face,SNOMED
4298033,403916003,Basal cell carcinoma of forehead,SNOMED
4297184,403918002,Basal cell carcinoma of glabella,SNOMED
4292384,402520003,Basal cell carcinoma of hand,SNOMED
4222268,402510008,Basal cell carcinoma of helix of ear,SNOMED
4291144,402496001,Basal cell carcinoma of lateral canthus,SNOMED
4223496,402499008,Basal cell carcinoma of lateral side wall of nose,SNOMED
4299416,402518001,Basal cell carcinoma of lower back,SNOMED
4299418,402522006,Basal cell carcinoma of lower extremity,SNOMED
4291143,402494003,Basal cell carcinoma of lower eyelid,SNOMED
4222267,402506005,Basal cell carcinoma of lower lip,SNOMED
4292378,402495002,Basal cell carcinoma of medial canthus,SNOMED
37016571,6.1471E+13,Basal cell carcinoma of naris,SNOMED
4292379,402503002,Basal cell carcinoma of nasal columella,SNOMED
4292380,402504008,Basal cell carcinoma of nasolabial groove,SNOMED
4297666,402509003,Basal cell carcinoma of neck,SNOMED
4291454,402818009,Basal cell carcinoma of nose,SNOMED
4222110,402514004,Basal cell carcinoma of obverse of pinna,SNOMED
4220181,400057007,Basal cell carcinoma of pinnal sulcus,SNOMED
4221229,399897004,Basal cell carcinoma of postauricular skin,SNOMED
4221232,399934007,Basal cell carcinoma of preauricular skin,SNOMED
4224745,402497005,Basal cell carcinoma of root of nose,SNOMED
4298032,403915004,Basal cell carcinoma of scalp,SNOMED
4112752,254701007,Basal cell carcinoma of skin,SNOMED
4298740,402819001,Basal cell carcinoma of skin of lip,SNOMED
4222266,402501000,Basal cell carcinoma of supratip of nose,SNOMED
4300565,403917007,Basal cell carcinoma of temple,SNOMED
4221984,402502007,Basal cell carcinoma of tip of nose,SNOMED
4222109,402513005,Basal cell carcinoma of tragus,SNOMED
4297668,402523001,Basal cell carcinoma of truncal skin,SNOMED
4292383,402517006,Basal cell carcinoma of upper back,SNOMED
4297667,402521004,Basal cell carcinoma of upper extremity,SNOMED
4297185,403919005,Basal cell carcinoma of upper eyelid,SNOMED
4222105,402505009,Basal cell carcinoma of upper lip,SNOMED
36713415,717731002,Basal cell carcinoma of vulva,SNOMED
4299425,402540005,Basal cell carcinoma recurrent following Mohs' excision,SNOMED
4297672,402542002,Basal cell carcinoma recurrent following cryosurgery,SNOMED
4299426,402541009,Basal cell carcinoma recurrent following curettage,SNOMED
4291149,402539008,Basal cell carcinoma recurrent following excision,SNOMED
4297673,402543007,Basal cell carcinoma recurrent following radiotherapy,SNOMED
4110721,254710004,Basal cell carcinoma with eccrine differentiation,SNOMED
4292385,402531006,Basal cell carcinoma with granular cell change,SNOMED
4291147,402530007,Basal cell carcinoma with matrical differentiation,SNOMED
4299420,402532004,Basal cell carcinoma with monster cells,SNOMED
4299421,402533009,Basal cell carcinoma with sebaceous differentiation,SNOMED
4299422,402534003,Basal cell carcinoma with signet ring change,SNOMED
4190366,373793006,Basis of cancer diagnosis,SNOMED
4144191,307592006,Basophilic leukemia,SNOMED
4115292,254702000,Basosquamous carcinoma of skin,SNOMED
760943,1.23251E+14,Benign carcinoid neoplasm of jejunum,SNOMED
36684466,1.23201E+14,Benign carcinoid of large intestine,SNOMED
36684808,3.51171E+14,Benign carcinoid of lung,SNOMED
37018338,714810002,Benign carcinoid tumor,SNOMED
765273,1.23181E+14,Benign carcinoid tumor of appendix,SNOMED
760937,1.23141E+14,Benign carcinoid tumor of ascending colon,SNOMED
760939,1.23161E+14,Benign carcinoid tumor of cecum,SNOMED
765055,1.23121E+14,Benign carcinoid tumor of descending colon,SNOMED
760944,1.23271E+14,Benign carcinoid tumor of duodenum,SNOMED
37018339,714811003,Benign carcinoid tumor of gastrointestinal tract,SNOMED
760941,1.23231E+14,Benign carcinoid tumor of ileum,SNOMED
760940,1.23171E+14,Benign carcinoid tumor of rectum,SNOMED
760938,1.23151E+14,Benign carcinoid tumor of sigmoid colon,SNOMED
760945,1.23281E+14,Benign carcinoid tumor of small intestine,SNOMED
760942,1.23241E+14,Benign carcinoid tumor of stomach,SNOMED
4173658,275269004,Benign cerebral tumor,SNOMED
37204521,783195009,Benign epithelial tumor of salivary gland,SNOMED
4114354,255169005,Benign esophageal polyp,SNOMED
4271136,400185007,Benign fibrohistiocytic neoplasm - category,SNOMED
4290969,400078005,Benign fibromatous neoplasm - category,SNOMED
4093908,25889007,Benign fibrous histiocytoma,SNOMED
4112866,254873002,Benign germ cell tumor of ovary,SNOMED
4266337,400169002,Benign leiomyomatous neoplasm - category,SNOMED
4098962,253045006,Benign lipomatous tumor morphology,SNOMED
4111918,254647005,Benign mediastinal teratoma,SNOMED
4100547,253047003,Benign myomatous tumor,SNOMED
4242360,92212001,Benign neoplasm of Meckel's diverticulum,SNOMED
4239724,91958007,Benign neoplasm of abdominal esophagus,SNOMED
4242191,91970006,Benign neoplasm of ampulla of Vater,SNOMED
4239866,92020008,Benign neoplasm of body of stomach,SNOMED
379769,92030004,Benign neoplasm of brain,SNOMED
4241544,92029009,Benign neoplasm of brain stem,SNOMED
4093950,189162003,"Benign neoplasm of brain, supratentorial",SNOMED
4149471,310600009,Benign neoplasm of canthus,SNOMED
4242208,92042009,Benign neoplasm of cardia of stomach,SNOMED
4241638,92050000,Benign neoplasm of cerebellum,SNOMED
376063,92051001,Benign neoplasm of cerebral meninges,SNOMED
4241639,92052008,Benign neoplasm of cerebral ventricle,SNOMED
4241640,92054009,Benign neoplasm of cervical esophagus,SNOMED
4241026,92072003,Benign neoplasm of craniopharyngeal duct,SNOMED
436062,92080005,Benign neoplasm of duodenum,SNOMED
24602,92091003,Benign neoplasm of esophagus,SNOMED
198992,255168002,"Benign neoplasm of esophagus, stomach and/or duodenum",SNOMED
4241653,92108002,Benign neoplasm of flank,SNOMED
4239885,92114009,Benign neoplasm of frontal lobe,SNOMED
4239886,92116006,Benign neoplasm of fundus of stomach,SNOMED
4242344,92125000,Benign neoplasm of greater curvature of stomach,SNOMED
4243425,92183009,Benign neoplasm of lesser curvature of stomach,SNOMED
4241148,92193002,Benign neoplasm of lower third of esophagus,SNOMED
30679,92205005,Benign neoplasm of major salivary gland,SNOMED
4327112,429765002,Benign neoplasm of medulla oblongata,SNOMED
4240021,92219005,Benign neoplasm of middle third of esophagus,SNOMED
4240022,92220004,Benign neoplasm of minor salivary gland,SNOMED
4242490,92253009,Benign neoplasm of occipital lobe,SNOMED
4242494,92276007,Benign neoplasm of parietal lobe,SNOMED
4240038,92277003,Benign neoplasm of parietal peritoneum,SNOMED
4242814,92279000,Benign neoplasm of parotid gland,SNOMED
198991,188857008,Benign neoplasm of peritoneum and retroperitoneum,SNOMED
28115,92294001,Benign neoplasm of pineal gland,SNOMED
4242816,92296004,Benign neoplasm of pituitary gland,SNOMED
437251,271479005,Benign neoplasm of pituitary gland and craniopharyngeal duct,SNOMED
4047217,135884009,Benign neoplasm of pons,SNOMED
4242820,92310007,Benign neoplasm of pyloric antrum,SNOMED
4243574,92311006,Benign neoplasm of pylorus,SNOMED
4242510,92344000,Benign neoplasm of skin of abdomen,SNOMED
4242957,92358003,Benign neoplasm of skin of eyelid,SNOMED
4240161,92364005,Benign neoplasm of skin of groin,SNOMED
37208308,1079351000119107,Benign neoplasm of skin of left eyelid,SNOMED
37309615,16906921000119108,Benign neoplasm of skin of left lower eyelid,SNOMED
37309605,16906881000119101,Benign neoplasm of skin of left upper eyelid,SNOMED
37208309,1079391000119102,Benign neoplasm of skin of right eyelid,SNOMED
37309607,16906801000119109,Benign neoplasm of skin of right lower eyelid,SNOMED
37309606,16906841000119106,Benign neoplasm of skin of right upper eyelid,SNOMED
4242960,92381001,Benign neoplasm of skin of umbilicus,SNOMED
4097114,188846003,Benign neoplasm of sphincter of Oddi,SNOMED
196061,92411005,Benign neoplasm of stomach,SNOMED
4242524,92413008,Benign neoplasm of sublingual gland,SNOMED
4242967,92415001,Benign neoplasm of submaxillary gland,SNOMED
4242971,92427003,Benign neoplasm of temporal lobe,SNOMED
4242975,92436004,Benign neoplasm of thoracic esophagus,SNOMED
4242662,92462008,Benign neoplasm of upper third of esophagus,SNOMED
4242983,92463003,Benign neoplasm of urachus,SNOMED
761003,1.30441E+14,Benign neuroendocrine tumor of duodenum,SNOMED
760998,1.30191E+14,Benign neuroendocrine tumor of stomach,SNOMED
4311572,424567005,Benign oncocytoma of salivary gland,SNOMED
4144015,425868004,Benign papilloma of choroid plexus,SNOMED
37208246,6.82831E+14,Benign polyp of duodenum,SNOMED
4213516,417234002,Benign sacral teratoma,SNOMED
4002901,119423009,Benign teratoma of ovary,SNOMED
40488415,448135004,Benign teratoma of pineal region,SNOMED
40486025,447654003,Benign teratoma of retroperitoneum,SNOMED
40486581,447799001,Benign teratoma of testis,SNOMED
4116093,254943007,Benign tumor of choroid plexus,SNOMED
4333986,231824001,Benign tumor of eyelid,SNOMED
4113130,255200003,Benign tumor of hypothalamus,SNOMED
4116214,254970000,Benign tumor of olfactory tract,SNOMED
4113120,255154009,Benign tumor of salivary gland,SNOMED
4099352,189180007,Benign tumor of sella turcica,SNOMED
37209296,15637031000119103,Bilateral mature cystic teratoma of ovaries,SNOMED
37311513,789405004,Biphenotypic sinonasal sarcoma,SNOMED
4169101,48897006,Bizarre leiomyoma,SNOMED
4211481,413656006,Blastic phase chronic myeloid leukemia,SNOMED
4189292,373401001,Blood/lymphatic vessel invasion by tumor absent,SNOMED
4159962,373403003,Blood/lymphatic vessel invasion by tumor indeterminate,SNOMED
4190184,373402008,Blood/lymphatic vessel invasion by tumor present,SNOMED
4145214,426561009,Bone TNM finding,SNOMED
4297187,403921000,Borderline malignant melanoma,SNOMED
4301646,404052009,Botryoid rhabdomyosarcoma,SNOMED
4228783,405943005,Botryoid sarcoma,SNOMED
44791581,2.94301E+14,Bowel cancer detected by national screening programme,SNOMED
4334729,231830001,Bowen's disease of eyelid,SNOMED
4300154,385417002,Breast TNM finding,SNOMED
44811954,9.4361E+13,Breast cancer detected by national screening programme,SNOMED
37208176,4.61351E+14,Breast implant-associated anaplastic large cell lymphoma,SNOMED
37204681,783541009,Breast implant-associated anaplastic large-cell lymphoma,SNOMED
4299316,385348009,Breslow depth finding for melanoma,SNOMED
4183078,369714007,Breslow measurement - Invasion 0.76 to 1.5mm from deep border of granular layer,SNOMED
4183476,369715008,Breslow measurement - Invasion > 1.5mm from deep border of granular layer,SNOMED
4067692,17456000,Breslow measurement - depth from 0.76 to 1.75 mm,SNOMED
4312738,86069005,Breslow measurement - depth less than 0.76 mm,SNOMED
4261328,44815009,Breslow measurement - greater than 1.75 mm,SNOMED
4203439,53435002,Brunner's gland adenoma,SNOMED
4301663,404115006,Bullous mycosis fungoides,SNOMED
37017595,713897006,Burkitt lymphoma co-occurrent with human immunodeficiency virus infection,SNOMED
4041800,118617000,Burkitt's lymphoma,SNOMED
4097560,188512009,Burkitt's lymphoma of intra-abdominal lymph nodes,SNOMED
193428,188515006,Burkitt's lymphoma of intrapelvic lymph nodes,SNOMED
4091768,188511002,Burkitt's lymphoma of intrathoracic lymph nodes,SNOMED
4097561,188513004,Burkitt's lymphoma of lymph nodes of axilla and upper limb,SNOMED
196055,188514005,Burkitt's lymphoma of lymph nodes of inguinal region and lower limb,SNOMED
315481,188517003,Burkitt's lymphoma of lymph nodes of multiple sites,SNOMED
439293,188516007,Burkitt's lymphoma of spleen,SNOMED
435758,92516002,Burkitt's tumor of extranodal AND/OR solid organ site,SNOMED
433426,92511007,Burkitt's tumor of lymph nodes of axilla AND/OR upper limb,SNOMED
437504,92512000,"Burkitt's tumor of lymph nodes of head, face AND/OR neck",SNOMED
444442,92513005,Burkitt's tumor of lymph nodes of inguinal region AND/OR lower limb,SNOMED
